#Num,collapses/collapsed,reconstruction/irreparable,reconstruction/cost_impractical,reconstruction/cost,reconstruction/time_impractical,reconstruction/time-sequential,reconstruction/time-parallel,event_time/month,event_time/weekday?,event_time/hour
497,0.0,0.0,0.0,737055.6544074826,0.0,633.3035621377653,92.0161730556858,3,1,11
498,0.0,0.0,0.0,796666.7849113026,0.0,819.1832849618465,246.17982524046764,3,1,13
499,0.0,0.0,0.0,1281860.4917688933,0.0,1158.7701076903309,184.00592663990497,6,1,0
500,0.0,0.0,0.0,1259922.4408349032,0.0,794.626989440748,204.93786688439258,10,1,9
501,0.0,0.0,0.0,1041727.7291673754,0.0,638.3115689939247,84.09603882895418,5,1,16
502,0.0,0.0,0.0,949998.2787259135,0.0,724.6083326490186,76.78013985215483,6,0,7
503,0.0,0.0,0.0,1689323.770333116,0.0,1048.592788612943,108.11934188145221,7,1,4
504,0.0,0.0,0.0,905882.3379516865,0.0,807.9237293547061,149.12427187430904,10,1,9
505,0.0,0.0,0.0,1330786.7617864122,0.0,961.4363696923726,106.87816746257015,3,1,10
506,0.0,0.0,0.0,1589058.4080405347,0.0,1380.0316984436276,250.97262446055745,6,1,8
507,0.0,0.0,0.0,1341325.2464430982,0.0,1103.0461223457296,244.1251059131422,10,1,4
508,0.0,0.0,0.0,855447.2532334857,0.0,683.1145334520222,181.13968350178362,3,0,15
509,0.0,0.0,0.0,1923199.148668833,0.0,1225.0400740016792,263.9171965992305,4,1,17
510,0.0,0.0,0.0,997792.1339573376,0.0,985.913765028338,208.20266256908695,7,1,21
511,0.0,0.0,0.0,1456896.7284993823,0.0,949.5610287119225,192.11691268501832,6,0,14
512,0.0,0.0,0.0,2116971.622005757,0.0,1452.0163813305044,189.98889203698312,1,0,12
513,0.0,0.0,0.0,1372039.7146418071,0.0,1101.1447434527336,208.14104247242904,3,1,16
514,0.0,0.0,0.0,1320241.585239014,0.0,1183.1356518470493,125.46058112450427,3,1,7
515,0.0,0.0,0.0,1317305.076099658,0.0,1011.2989049625595,167.38017624334526,6,1,7
516,0.0,0.0,0.0,1671960.7223848938,0.0,1217.7545648526907,205.93226047567725,4,0,7
517,0.0,0.0,0.0,554774.6550833923,0.0,459.7579813593754,62.301141402987,12,1,15
518,0.0,0.0,0.0,4043949.4384205844,0.0,986.6481699805581,214.30510961858633,10,1,13
519,0.0,0.0,0.0,1088958.038806971,0.0,903.6889433595877,115.55759338148599,5,0,8
520,0.0,0.0,0.0,992499.0927481329,0.0,694.1674836271532,104.90644330697452,8,1,16
521,0.0,0.0,0.0,1207830.3459606427,0.0,1193.6314486275623,155.73521535459787,10,1,7
522,0.0,0.0,0.0,1126342.4270216178,0.0,1022.9958818212114,150.21423284921636,12,1,6
523,0.0,0.0,0.0,949136.408957938,0.0,787.0773851253224,84.70782251202255,5,1,0
524,0.0,0.0,0.0,803053.3701364836,0.0,733.631504019615,106.38312830762048,8,0,22
525,0.0,0.0,0.0,1261148.1964288773,0.0,821.431536082308,121.59220779591386,6,1,17
526,0.0,0.0,0.0,1017245.421262716,0.0,675.0992089256004,110.28456933144693,9,1,8
527,0.0,0.0,0.0,1040332.4427230435,0.0,929.137153105964,165.79456940797917,1,1,11
528,0.0,0.0,0.0,1528519.5099620086,0.0,1172.2840962446785,175.71475541593696,6,1,19
529,0.0,0.0,0.0,1383908.004555734,0.0,1228.4745602792211,257.79386281409637,8,0,0
530,0.0,0.0,0.0,965308.127242856,0.0,943.9591204794883,194.35782112444286,1,1,1
531,0.0,0.0,0.0,1344927.6712357767,0.0,1108.1721186639825,232.4687215053728,11,1,15
532,0.0,0.0,0.0,1702798.538960581,0.0,1221.1789434212967,311.47043070919574,7,1,2
533,0.0,0.0,0.0,1248406.6445795954,0.0,1323.7829085197175,154.1157737363442,8,1,13
534,0.0,0.0,0.0,951513.832528175,0.0,764.3864740946626,116.0263617176171,8,1,7
535,0.0,0.0,0.0,700111.9528389385,0.0,632.3266890036364,108.48846236005203,11,0,10
536,0.0,0.0,0.0,1448301.4056948097,0.0,1254.4810854463678,245.7368513600673,9,1,16
537,0.0,0.0,0.0,1797517.7799700086,0.0,837.6114353368346,194.646623289663,8,1,19
538,0.0,0.0,0.0,1150223.4630834172,0.0,803.6175649545606,177.71076242076748,5,0,20
539,0.0,0.0,0.0,1184976.2394126114,0.0,1071.3293443555892,137.53965885179562,4,0,21
540,0.0,0.0,0.0,832463.675530607,0.0,486.47418554486626,37.785672909745415,6,1,3
541,0.0,0.0,0.0,717664.2478564917,0.0,500.8880167442689,115.86889169780623,8,1,23
542,0.0,0.0,0.0,1288084.7930697675,0.0,1000.5035411104086,197.12213633300894,8,1,6
543,0.0,0.0,0.0,1216288.6865711582,0.0,972.8458424772991,90.58935360621487,6,0,8
544,0.0,0.0,0.0,851547.7325494518,0.0,896.4992075214753,160.04316848764603,10,0,22
545,0.0,0.0,0.0,968178.4918153099,0.0,827.4030570203207,140.1009868015457,2,1,21
546,0.0,0.0,0.0,1969664.4229583058,0.0,1259.8280754964294,190.63412982512602,9,0,16
547,0.0,0.0,0.0,1073114.1821431948,0.0,902.684642032496,160.1965009544436,10,1,3
548,0.0,0.0,0.0,836904.627749023,0.0,604.369493361488,71.52626787890253,12,1,20
549,0.0,0.0,0.0,1552683.6014240517,0.0,1152.5188422986403,167.2558938679413,10,0,12
550,0.0,0.0,0.0,994432.0688288826,0.0,802.9089158745057,148.81932114022968,5,1,13
551,0.0,0.0,0.0,814554.1433412074,0.0,759.3857449354635,202.5835162923941,4,1,0
552,0.0,0.0,0.0,1459595.5899215075,0.0,1200.5157652840157,191.1996434881596,1,1,18
553,0.0,0.0,0.0,633409.4157088308,0.0,462.15179964667533,39.887064090448895,6,1,1
554,0.0,0.0,0.0,1050725.2564189364,0.0,862.4719771649162,96.5772509445473,6,1,7
555,0.0,0.0,0.0,1634393.2788129263,0.0,1361.2762659884202,437.6025691976565,9,0,18
556,0.0,0.0,0.0,1044796.289329736,0.0,1046.6460204876232,214.76942711125676,5,1,20
557,0.0,0.0,0.0,1207877.0651102273,0.0,1011.659866643838,153.75710472055056,2,1,20
558,0.0,0.0,0.0,1002131.3263411513,0.0,971.348103390189,176.1338634799313,5,1,14
559,0.0,0.0,0.0,1069504.5026409973,0.0,938.2834191870759,343.9307443341888,2,1,0
560,0.0,0.0,0.0,1846020.2824318055,0.0,1581.7390730857696,355.3118833084886,3,1,4
561,0.0,0.0,0.0,845190.7739716452,0.0,580.866313554937,125.93680734483513,12,1,2
562,0.0,0.0,0.0,748299.6371164036,0.0,656.3368179576411,55.49694541685412,12,0,2
563,0.0,0.0,0.0,1228758.9178481551,0.0,969.4506555879075,207.47745769688288,12,1,7
564,0.0,0.0,0.0,1329787.562179116,0.0,831.0596306273003,136.67751834980024,2,0,6
565,0.0,0.0,0.0,739290.3883185497,0.0,652.7780281389894,184.03561110246156,1,0,1
566,0.0,0.0,0.0,824138.3027599329,0.0,728.7912868288731,101.86296211346962,9,1,11
567,0.0,0.0,0.0,745602.0179590385,0.0,622.282855802791,99.56643835547123,11,1,8
568,0.0,0.0,0.0,1191347.5633425445,0.0,898.8149471393576,163.4261722357146,12,1,3
569,0.0,0.0,0.0,1158090.6157767375,0.0,1021.5746567574267,152.08579331827613,11,1,16
570,0.0,0.0,0.0,1031898.4895210866,0.0,705.1059168280412,201.97305757073428,11,1,21
571,0.0,0.0,0.0,1318901.0148138464,0.0,1251.2015746622915,197.94312454681017,5,1,22
572,0.0,0.0,0.0,1534092.7847104217,0.0,985.2154475018767,196.95572456834495,5,1,2
573,0.0,0.0,0.0,1155811.0386524806,0.0,907.3762417633709,106.14711871596872,1,1,4
574,0.0,0.0,0.0,927689.3046306327,0.0,848.5171653160511,152.62294495013288,4,1,21
575,0.0,0.0,0.0,980817.2055617617,0.0,883.9039297449544,159.76026695973923,10,0,23
576,0.0,0.0,0.0,1134140.3780800742,0.0,858.9583329641347,217.81680176534636,7,1,0
577,0.0,0.0,0.0,1652897.4321783609,0.0,1420.7468374056737,180.82742430758785,9,1,15
578,0.0,0.0,0.0,1077274.7040687369,0.0,885.8458115307008,185.44724439633126,6,0,6
579,0.0,0.0,0.0,1152250.94660059,0.0,980.6358862945812,120.81972037833432,3,0,4
580,0.0,0.0,0.0,561911.5080421567,0.0,485.0363774737556,56.56334304113129,12,0,11
581,0.0,0.0,0.0,1102886.647696841,0.0,937.9108105421336,138.73550846558547,9,1,1
582,0.0,0.0,0.0,777743.5209685732,0.0,699.7239043600105,127.24587249077476,9,1,23
583,0.0,0.0,0.0,1723915.6928469413,0.0,1174.9652090083405,219.77971244946565,1,1,8
584,0.0,0.0,0.0,845240.1233874846,0.0,945.7029824941889,202.5862458010012,6,1,5
585,0.0,0.0,0.0,1186065.777545342,0.0,923.3208094460765,208.89322511322487,10,1,9
586,0.0,0.0,0.0,1454793.4531737517,0.0,862.6266141307428,120.6039299746251,7,1,4
587,0.0,0.0,0.0,1959890.5079485252,0.0,1688.5766859026617,300.57357199837634,6,1,0
588,0.0,0.0,0.0,1273545.1452260083,0.0,1116.9009209510727,244.8116148353435,9,1,20
589,0.0,0.0,0.0,1137999.0331217148,0.0,917.0124089376159,146.47506354788533,7,0,22
590,0.0,0.0,0.0,835720.978928576,0.0,711.3944090635811,150.152016022844,2,0,23
591,0.0,0.0,0.0,1451673.3829485555,0.0,1257.5087690874857,249.94720174915997,10,1,0
592,0.0,0.0,0.0,1516462.9120103954,0.0,1313.1689541013568,189.57636175272697,2,1,23
593,0.0,0.0,0.0,1651336.7386940196,0.0,1294.034193347556,210.973986172704,10,0,3
594,0.0,0.0,0.0,1037778.6037532549,0.0,1055.0112464028623,221.7971585167474,10,0,6
595,0.0,0.0,0.0,999705.6583376077,0.0,771.6408238730786,103.95164881517825,2,1,19
596,0.0,0.0,0.0,1010924.8616946463,0.0,617.3761855509315,162.47330230846956,6,1,15
597,0.0,0.0,0.0,1215027.4334162453,0.0,1124.06723490126,336.0350246510512,9,1,16
598,0.0,0.0,0.0,1089149.5599300961,0.0,756.5964942162832,82.34020869909679,9,1,13
599,0.0,0.0,0.0,1124662.6295481473,0.0,837.8955488740331,61.020850173545625,2,1,5
600,0.0,0.0,0.0,1361442.7795141044,0.0,1481.2216896384016,347.19321791229504,7,0,8
601,0.0,0.0,0.0,1596297.6847109497,0.0,1495.2907261068553,201.9159879520189,12,1,23
602,0.0,0.0,0.0,1274195.8967321666,0.0,880.2071889190574,132.77741695196605,4,0,22
603,0.0,0.0,0.0,1097482.5745015694,0.0,1039.4767143907927,283.6326081860163,11,1,13
604,0.0,0.0,0.0,1099981.0132676482,0.0,928.2242614570772,156.8411941050921,10,0,10
605,0.0,0.0,0.0,1805716.2670844034,0.0,1539.1396159087224,141.2364034624419,1,0,23
606,0.0,0.0,0.0,1054913.6010071652,0.0,1022.7423330977992,201.38605717590968,9,0,18
607,0.0,0.0,0.0,730412.5141409237,0.0,754.2902488906869,130.7647658877751,8,1,20
608,0.0,0.0,0.0,856363.0315804831,0.0,633.0499558603331,77.29888012777732,9,1,3
609,0.0,0.0,0.0,1315554.8595252186,0.0,1030.0487866057965,138.618552988561,8,1,4
610,0.0,0.0,0.0,1259454.657345139,0.0,936.9198202633671,147.62442947503055,10,0,7
611,0.0,0.0,0.0,1644512.3511391168,0.0,1350.5382671873388,224.15442335563372,4,1,12
612,0.0,0.0,0.0,1201160.309759945,0.0,937.2103382604366,180.2620202482488,10,0,7
613,0.0,0.0,0.0,1630641.129698048,0.0,1385.326886054122,209.05959119567783,5,1,19
614,0.0,0.0,0.0,922635.3354648701,0.0,882.1698370160921,152.69908207855426,9,1,9
615,0.0,0.0,0.0,1062512.1988190645,0.0,902.0484129423793,106.19528880937014,8,0,11
616,0.0,0.0,0.0,1500503.5602940586,0.0,1257.3117819281726,146.4447871202345,12,0,1
617,0.0,0.0,0.0,909066.6848934308,0.0,776.9142527795507,98.13994849732154,9,1,9
618,0.0,0.0,0.0,1517804.3285206642,0.0,940.8614916849593,124.18238783636679,10,1,19
619,0.0,0.0,0.0,848971.175686249,0.0,623.9100696428659,72.07956125430148,3,0,7
620,0.0,0.0,0.0,554579.5879241991,0.0,496.1444044643354,148.23861940952023,5,0,13
621,0.0,0.0,0.0,1169742.792199658,0.0,953.5942377945125,191.81912665079415,6,1,3
622,0.0,0.0,0.0,1594289.6565512284,0.0,1197.0036261266425,168.94720729764526,6,0,16
623,0.0,0.0,0.0,1310170.2150629275,0.0,1193.4827803701623,252.7360375485921,7,0,22
624,0.0,0.0,0.0,1365126.2672764226,0.0,1121.1732973990693,186.33859879330274,8,0,6
625,0.0,0.0,0.0,1390613.9132273244,0.0,1091.6548749321328,108.18616954752866,10,1,17
626,0.0,0.0,0.0,697790.8791278003,0.0,560.3669399445628,158.85129186719277,11,0,11
627,0.0,0.0,0.0,2139940.7947352533,0.0,1580.3386855638587,209.34224080632157,8,1,14
628,0.0,0.0,0.0,854297.4627168593,0.0,726.9962511257343,65.7103648613574,9,1,14
629,0.0,0.0,0.0,1344952.9715117966,0.0,906.5926493517347,109.41342627901321,5,0,16
630,0.0,0.0,0.0,1740924.247664585,0.0,1736.572998235395,673.637271254127,5,1,12
631,0.0,0.0,0.0,1443753.2393172153,0.0,1147.3885441181922,162.8318713460422,1,0,6
632,0.0,0.0,0.0,764777.3613608491,0.0,565.5832273469013,76.08754772723792,9,0,9
633,0.0,0.0,0.0,1221807.7884290328,0.0,691.3327681908037,157.1182017434758,8,1,15
634,0.0,0.0,0.0,687260.0667317963,0.0,666.9026007880356,74.45409597667215,11,0,0
635,0.0,0.0,0.0,1317836.4525246858,0.0,969.2982716988179,122.90576910620477,9,1,8
636,0.0,0.0,0.0,726505.6461726015,0.0,746.3301512788271,176.51846741918843,7,1,22
637,0.0,0.0,0.0,2145899.825718064,0.0,1126.3858220484924,249.77262415517683,6,1,7
638,0.0,0.0,0.0,1996686.841180555,0.0,1624.5606011004381,205.9631973915566,10,0,9
639,0.0,0.0,0.0,723243.0218827538,0.0,855.8670358428627,220.1268707276619,11,0,7
640,0.0,0.0,0.0,1365197.3058258188,0.0,998.6233983453565,164.17818488850764,2,1,2
641,0.0,0.0,0.0,1386058.4858793193,0.0,978.5060642563662,176.3165362794595,2,1,3
642,0.0,0.0,0.0,1501368.6602044655,0.0,1333.3895929520759,173.30346115015544,6,1,4
643,0.0,0.0,0.0,1268177.700322369,0.0,787.4120315616415,94.66648409987287,10,0,19
644,0.0,0.0,0.0,1119167.5792672506,0.0,979.1608685327983,203.76742096709887,1,0,22
645,0.0,0.0,0.0,1589476.5273167617,0.0,1262.8810916880523,284.8442567549506,8,1,18
646,0.0,0.0,0.0,1571310.4306486007,0.0,1528.1783551359526,322.88203993097284,10,1,14
647,0.0,0.0,0.0,717018.2367779282,0.0,557.868214761096,93.50538778402273,7,1,19
648,0.0,0.0,0.0,669170.4136033182,0.0,737.6186772486765,142.93744293520197,4,1,22
649,0.0,0.0,0.0,1816172.94523561,0.0,1713.6939746720236,359.7247230350294,3,0,10
650,0.0,0.0,0.0,1058590.6204515256,0.0,1009.3008106478514,149.32916102218059,11,1,4
651,0.0,0.0,0.0,1396357.9386571636,0.0,1246.336043827875,220.1365290794615,2,0,20
652,0.0,0.0,0.0,998792.5790170719,0.0,786.6097774052816,122.52805102081413,10,0,5
653,0.0,0.0,0.0,1434557.0531227803,0.0,1083.6234739404397,192.37757181959253,8,1,1
654,0.0,0.0,0.0,1409549.0013375548,0.0,1076.8336943520687,184.36578803243847,10,0,12
655,0.0,0.0,0.0,1309439.1439795285,0.0,827.519811625405,115.7294435237315,1,0,15
656,0.0,0.0,0.0,843359.889283394,0.0,699.7629033916327,99.74180274223366,3,0,11
657,0.0,0.0,0.0,1017261.4515699187,0.0,840.8894696036685,337.3748485786985,2,1,22
658,0.0,0.0,0.0,1175626.9298822442,0.0,919.5886123557904,126.96680154808985,3,1,16
659,0.0,0.0,0.0,1576867.4369637016,0.0,1303.5622519900292,202.92535290533195,2,1,15
660,0.0,0.0,0.0,1328566.3402754585,0.0,941.6507866345364,185.5642367931056,9,0,8
661,0.0,0.0,0.0,954679.6055108767,0.0,838.7132740178504,149.39773562332434,1,1,7
662,0.0,0.0,0.0,712485.3065456956,0.0,661.0734099320476,132.76276461882404,11,0,2
663,0.0,0.0,0.0,1469230.1432414255,0.0,1276.6496958353966,245.45676006826508,12,1,22
664,0.0,0.0,0.0,1908063.3935770397,0.0,1369.66154571376,252.10447893780454,3,1,15
665,0.0,0.0,0.0,1887358.8957082266,0.0,1935.8830366829964,555.1861732331531,3,1,20
666,0.0,0.0,0.0,1476000.2639287503,0.0,1145.2875598329979,171.00231904571586,3,1,4
667,0.0,0.0,0.0,1173784.6397263594,0.0,1053.095526497736,231.4431117250094,5,0,1
668,0.0,0.0,0.0,1391325.2702124666,0.0,960.9056331622749,109.64135505779595,5,0,0
669,0.0,0.0,0.0,1001634.8874544083,0.0,793.13798795966,126.21907149749977,1,1,23
670,0.0,0.0,0.0,2561017.1907584816,0.0,1267.333427552788,143.0407702851471,4,1,5
671,0.0,0.0,0.0,1895675.3458184074,0.0,1454.3509961994953,197.5755245243194,3,1,23
672,0.0,0.0,0.0,1015882.6884545498,0.0,733.9474868132063,123.3393855823827,4,0,10
673,0.0,0.0,0.0,1603501.9138608659,0.0,1492.2422788324475,245.1400785601191,4,1,18
674,0.0,0.0,0.0,791961.3317072246,0.0,796.6611283701311,169.2206988519894,9,1,19
675,0.0,0.0,0.0,1124562.8145602723,0.0,784.6423435435815,129.60222610714195,6,1,10
676,0.0,0.0,0.0,1199330.524402881,0.0,840.8891888928913,139.0314584912946,11,1,15
677,0.0,0.0,0.0,723876.9119373694,0.0,582.8882317017193,145.59721810798774,5,1,14
678,0.0,0.0,0.0,669426.9168852766,0.0,734.8752947730271,232.5214597230539,7,1,7
679,0.0,0.0,0.0,860069.4699034488,0.0,664.4938761261226,126.07624255657976,11,1,10
680,0.0,0.0,0.0,1305444.3389242606,0.0,941.9524818251545,179.81976240774273,12,0,9
681,0.0,0.0,0.0,831223.9822779866,0.0,707.1181608350694,82.34019816101002,2,1,13
682,0.0,0.0,0.0,644129.849700894,0.0,525.3021731133882,124.41074110580527,11,1,5
683,0.0,0.0,0.0,927330.1055007013,0.0,639.8059751097655,60.66099418711484,10,1,13
684,0.0,0.0,0.0,1420949.119787722,0.0,870.4713650051203,95.65885155915322,3,0,18
685,0.0,0.0,0.0,1061546.6007444237,0.0,777.8946880451385,94.18139861774135,12,1,16
686,0.0,0.0,0.0,1200899.8546273978,0.0,1149.390950579954,135.85740144156026,4,1,0
687,0.0,0.0,0.0,809014.8921151005,0.0,816.9519393211613,130.32575300839383,11,1,2
688,0.0,0.0,0.0,1029951.5814515833,0.0,731.0252007707411,152.21402523059348,7,0,17
689,0.0,0.0,0.0,1201822.27799084,0.0,1025.7436105208608,143.17923198019687,9,1,18
690,0.0,0.0,0.0,935658.4133258008,0.0,654.3846381977439,136.6671568444333,8,1,21
691,0.0,0.0,0.0,1149730.4014997152,0.0,873.433505090561,190.404220375383,4,1,8
692,0.0,0.0,0.0,1110259.88349068,0.0,1260.514021389807,329.80250458097913,5,1,16
693,0.0,0.0,0.0,1327024.1271854043,0.0,860.5248521321495,117.66947716841695,5,0,21
694,0.0,0.0,0.0,778116.8548082312,0.0,774.2706184628281,185.5914486217411,8,1,1
695,0.0,0.0,0.0,1175591.268213162,0.0,908.7112146466982,113.42441148750737,9,0,9
696,0.0,0.0,0.0,1038138.1332466207,0.0,850.1672400394574,160.9761102856776,5,1,0
697,0.0,0.0,0.0,1174731.8995923907,0.0,1190.0884480863415,245.47922324515156,2,1,18
698,0.0,0.0,0.0,1310653.6365605323,0.0,1114.0102187149218,233.50683675704056,9,1,15
699,0.0,0.0,0.0,1546943.6614146226,0.0,952.3293325742912,167.5926163737552,11,1,10
700,0.0,0.0,0.0,1239784.4196999895,0.0,1150.8518911771148,189.26994310662099,8,1,10
701,0.0,0.0,0.0,1340653.10461388,0.0,1026.9914312563315,326.7717309314199,1,1,15
702,0.0,0.0,0.0,1176018.9239761685,0.0,946.2514817035708,144.00448367718056,10,0,19
703,0.0,0.0,0.0,1835343.0192789994,0.0,1403.0791802271326,313.091160895854,10,0,21
704,0.0,0.0,0.0,1123210.0933768433,0.0,808.6443683257869,127.26254449393383,4,0,2
705,0.0,0.0,0.0,1159101.519800678,0.0,1256.7859570789842,340.49403796293086,1,1,21
706,0.0,0.0,0.0,1161759.7047434598,0.0,915.5886427276455,123.09195012072874,7,0,19
707,0.0,0.0,0.0,1265769.069375822,0.0,1054.9585166692702,203.9338563682361,4,0,6
708,0.0,0.0,0.0,1389080.8360464931,0.0,1009.8874389992847,134.77128581544326,11,1,11
709,0.0,0.0,0.0,1264955.501227954,0.0,983.3128876645853,141.98123515702972,11,1,7
710,0.0,0.0,0.0,2778125.4403972905,0.0,1173.1036459628208,157.21062936565653,4,1,22
711,0.0,0.0,0.0,972875.0833955206,0.0,743.5023098443,150.64170482614188,6,1,4
712,0.0,0.0,0.0,1591559.5130342192,0.0,1446.4896515575865,266.1600201287312,1,1,12
713,0.0,0.0,0.0,954426.5216222757,0.0,696.9484070646047,165.1807822748234,12,1,3
714,0.0,0.0,0.0,1551700.7839702233,0.0,1137.9114481189981,185.68838953096554,11,0,12
715,0.0,0.0,0.0,1203906.9008534334,0.0,1157.748628122422,291.73504613177096,2,1,20
716,0.0,0.0,0.0,1606990.710342749,0.0,1139.8570673164688,166.60749280947994,1,1,18
717,0.0,0.0,0.0,1390023.0409631361,0.0,1181.47233424964,166.4282007749865,12,0,5
718,0.0,0.0,0.0,1529160.2783692144,0.0,997.4409891244835,85.81085969914142,7,1,13
719,0.0,0.0,0.0,1188650.0418986916,0.0,910.940923857764,142.94674686604287,8,1,21
720,0.0,0.0,0.0,1429113.1196569782,0.0,857.153267677712,190.62444000761528,10,1,3
721,0.0,0.0,0.0,842936.5667123251,0.0,739.6692920611188,123.7112201348761,4,1,12
722,0.0,0.0,0.0,1805117.5145316275,0.0,1430.452161563317,250.40763379914,5,1,5
723,0.0,0.0,0.0,1332817.703439441,0.0,898.1067938205613,96.16507121339893,9,1,3
724,0.0,0.0,0.0,892436.8936302839,0.0,681.4299059367024,93.86453611672113,3,0,10
725,0.0,0.0,0.0,1324565.6755758189,0.0,1063.6519943155872,168.8990846001797,3,1,14
726,0.0,0.0,0.0,1167691.2567874105,0.0,1071.8551508209002,149.6918086002911,11,1,3
727,0.0,0.0,0.0,1342498.789902867,0.0,1132.7231165585192,161.9908636943356,1,1,19
728,0.0,0.0,0.0,894337.5499097009,0.0,740.6621699129305,85.56442987451034,8,0,4
729,0.0,0.0,0.0,1777318.722939138,0.0,1641.1535761915738,200.94565895518704,11,1,0
730,0.0,0.0,0.0,940860.3166431893,0.0,704.6231543920786,198.69106120043625,11,1,0
731,0.0,0.0,0.0,1769580.3326366975,0.0,1550.6789550304868,213.41824845271958,5,0,9
732,0.0,0.0,0.0,1092371.4058146093,0.0,1007.0531541863943,192.59626942233962,3,1,16
733,0.0,0.0,0.0,956694.2537244197,0.0,846.866096085922,157.76573832325263,3,1,9
734,0.0,0.0,0.0,1249784.0449278974,0.0,1203.1149889865271,183.9722103598329,7,1,16
735,0.0,0.0,0.0,830695.4805940713,0.0,790.3154390867319,87.55800105547138,8,1,19
736,0.0,0.0,0.0,1217513.8629977892,0.0,1061.6159312138448,320.79829889831484,8,1,2
737,0.0,0.0,0.0,853932.7959895039,0.0,639.6498773198614,161.18619584746804,2,1,21
738,0.0,0.0,0.0,1146391.6953321756,0.0,1001.9346365411568,207.2212875643659,9,1,8
739,0.0,0.0,0.0,702493.2127592852,0.0,597.7217591988281,168.6462510024365,11,1,0
740,0.0,0.0,0.0,746894.6918625921,0.0,647.4984105525224,69.39501915942066,6,0,16
741,0.0,0.0,0.0,925712.3607501567,0.0,802.1572881990537,137.12651257918063,6,0,12
742,0.0,0.0,0.0,1131797.6131987716,0.0,876.7350543160544,167.54675340919184,11,1,6
743,0.0,0.0,0.0,1020726.30466187,0.0,889.1747671172241,189.26941209239487,7,1,12
744,0.0,0.0,0.0,1009602.7534617004,0.0,788.987726826922,110.65840819963952,10,0,0
745,0.0,0.0,0.0,1629652.926219116,0.0,1203.8267512918578,317.051167375352,10,1,0
746,0.0,0.0,0.0,1209457.5207752641,0.0,890.1247177753991,152.89582443419727,12,0,0
747,0.0,0.0,0.0,1000655.1055461986,0.0,674.8641471005922,93.23627023388315,2,1,3
748,0.0,0.0,0.0,1043924.3405718107,0.0,812.0936890384169,102.63974534701838,10,1,19
749,0.0,0.0,0.0,1368675.456544785,0.0,1030.032968461113,134.67727644648411,7,1,15
750,0.0,0.0,0.0,605548.4743626688,0.0,427.83889566643086,94.05278844252763,5,1,18
751,0.0,0.0,0.0,1111287.2884468364,0.0,1003.782623273137,137.2547015108744,9,0,19
752,0.0,0.0,0.0,1047409.9301195727,0.0,716.5693718190164,156.24119088892542,6,0,8
753,0.0,0.0,0.0,1214970.4554766752,0.0,1000.1229564583856,158.5028667742284,5,1,5
754,0.0,0.0,0.0,1147040.5046500491,0.0,777.972646175172,83.56654119195451,9,0,15
755,0.0,0.0,0.0,1110318.5339231482,0.0,1085.864973157677,178.86218462633929,6,0,20
756,0.0,0.0,0.0,1567668.1054832498,0.0,912.9927463416504,95.61307530745313,8,1,18
757,0.0,0.0,0.0,974808.0091391862,0.0,763.1331696248249,140.54003342285063,11,1,21
758,0.0,0.0,0.0,1521295.7707626857,0.0,1152.5317776545803,205.50398772068434,1,1,17
759,0.0,0.0,0.0,822952.5306756974,0.0,581.680358147594,136.15450556027267,4,1,1
760,0.0,0.0,0.0,1691834.582960648,0.0,1514.9814299490718,173.11117069414726,4,1,11
761,0.0,0.0,0.0,1381924.3468389625,0.0,1287.9577952747384,276.7248771148652,8,1,2
762,0.0,0.0,0.0,845510.4391084873,0.0,791.9393406994583,140.8965085224963,4,1,13
763,0.0,0.0,0.0,2271755.7204134455,0.0,1220.6022968307307,295.43358685251735,3,1,15
764,0.0,0.0,0.0,1107779.6123596332,0.0,665.2276956499715,93.09117579762517,7,0,11
765,0.0,0.0,0.0,1100661.334173218,0.0,1042.0736937155507,327.62674756520175,5,1,6
766,0.0,0.0,0.0,1293436.5733353905,0.0,1159.2101909496573,232.03560686343053,6,1,4
767,0.0,0.0,0.0,937628.9550350611,0.0,810.7203053021799,182.59630357180615,12,0,18
768,0.0,0.0,0.0,1065915.613905992,0.0,793.5377383453991,127.58947681232235,1,1,5
769,0.0,0.0,0.0,1600566.376149755,0.0,1189.5116239809554,226.6189081572367,2,1,13
770,0.0,0.0,0.0,928454.9566177622,0.0,670.9199998927504,121.768456567555,1,1,19
771,0.0,0.0,0.0,1046135.0896186875,0.0,1101.555430167176,179.91890286043173,4,0,12
772,0.0,0.0,0.0,1374359.0959296895,0.0,1060.4526329399087,233.4513232420043,4,1,1
773,0.0,0.0,0.0,1464173.9062907295,0.0,1028.0617300337449,127.76294441600213,12,1,4
774,0.0,0.0,0.0,1048805.569366659,0.0,1051.6898537118389,311.6811215467984,9,1,19
775,0.0,0.0,0.0,1148717.821044991,0.0,952.912321054251,196.256659024222,8,1,22
776,0.0,0.0,0.0,1314720.96225773,0.0,1005.1220699617152,367.14864517515525,6,1,18
777,0.0,0.0,0.0,931357.0252812613,0.0,873.7200780696977,189.86745335576637,3,0,4
778,0.0,0.0,0.0,1339445.1997163808,0.0,1359.8265102196672,277.8042976538257,12,1,5
779,0.0,0.0,0.0,1873536.801554706,0.0,810.8306298186603,170.3754764718513,10,1,13
780,0.0,0.0,0.0,1529654.9190687067,0.0,880.6390219408883,109.00765799140929,12,1,22
781,0.0,0.0,0.0,1063319.4318608253,0.0,965.2044825637729,206.55743671157668,5,1,21
